Summary:
  Temperature Count: 5907
  Humidity Count: 5907
Alerts:
  [high_temp_or_humidity]
Date: 2024-10-30, Temp: 31, Humidity: 81, Light: 160, Time: 14:21:32, Recorded By: Sensor4
Date: 2024-08-15, Temp: 32, Humidity: 91, Light: 198, Time: 13:50:02, Recorded By: Sensor3
Date: 2024-12-17, Temp: 38, Humidity: 92, Light: 152, Time: 22:19:46, Recorded By: Sensor3
Date: 2024-04-05, Temp: 40, Humidity: 78, Light: 220, Time: 14:26:38, Recorded By: Sensor4
Date: 2024-07-16, Temp: 33, Humidity: 73, Light: 157, Time: 04:55:27, Recorded By: Sensor4
Date: 2024-06-11, Temp: 40, Humidity: 98, Light: 52, Time: 02:55:13, Recorded By: Sensor4
Date: 2024-04-25, Temp: 34, Humidity: 92, Light: 156, Time: 07:48:19, Recorded By: Sensor1
Date: 2024-01-27, Temp: 35, Humidity: 80, Light: 68, Time: 07:25:17, Recorded By: Sensor1
Date: 2024-12-06, Temp: 37, Humidity: 92, Light: 120, Time: 23:02:06, Recorded By: Sensor3
Date: 2024-05-11, Temp: 39, Humidity: 70, Light: 124, Time: 07:08:14, Recorded By: Sensor3
Date: 2024-03-08, Temp: 40, Humidity: 72, Light: 254, Time: 17:04:32, Recorded By: Sensor4
Date: 2024-08-29, Temp: 35, Humidity: 77, Light: 162, Time: 18:22:15, Recorded By: Sensor2
Date: 2024-11-07, Temp: 35, Humidity: 81, Light: 60, Time: 17:51:59, Recorded By: Sensor2
Date: 2024-01-09, Temp: 33, Humidity: 72, Light: 176, Time: 02:35:54, Recorded By: Sensor2
Date: 2024-10-18, Temp: 32, Humidity: 75, Light: 195, Time: 18:32:42, Recorded By: Sensor4
Date: 2024-08-29, Temp: 30, Humidity: 74, Light: 57, Time: 15:14:58, Recorded By: Sensor2
Date: 2024-12-31, Temp: 39, Humidity: 87, Light: 229, Time: 11:47:15, Recorded By: Sensor3
Date: 2024-08-17, Temp: 38, Humidity: 82, Light: 35, Time: 21:32:29, Recorded By: Sensor1
Date: 2024-02-16, Temp: 40, Humidity: 83, Light: 210, Time: 06:23:10, Recorded By: Sensor4
Date: 2024-09-29, Temp: 36, Humidity: 83, Light: 231, Time: 07:05:44, Recorded By: Sensor1
Date: 2024-09-06, Temp: 36, Humidity: 73, Light: 208, Time: 18:45:52, Recorded By: Sensor4
Date: 2024-09-07, Temp: 33, Humidity: 82, Light: 227, Time: 10:55:58, Recorded By: Sensor1
Date: 2024-09-10, Temp: 33, Humidity: 78, Light: 85, Time: 06:38:44, Recorded By: Sensor4
Date: 2024-07-11, Temp: 37, Humidity: 94, Light: 153, Time: 03:29:41, Recorded By: Sensor2
Date: 2024-03-28, Temp: 36, Humidity: 90, Light: 73, Time: 06:27:39, Recorded By: Sensor1
Date: 2024-04-28, Temp: 35, Humidity: 97, Light: 186, Time: 14:08:56, Recorded By: Sensor1
Date: 2024-12-04, Temp: 36, Humidity: 82, Light: 154, Time: 07:14:22, Recorded By: Sensor1
Date: 2024-07-14, Temp: 30, Humidity: 91, Light: 290, Time: 04:27:42, Recorded By: Sensor4
Date: 2024-07-16, Temp: 35, Humidity: 76, Light: 162, Time: 03:43:50, Recorded By: Sensor4
Date: 2024-07-06, Temp: 35, Humidity: 85, Light: 134, Time: 17:46:58, Recorded By: Sensor4
Date: 2024-10-10, Temp: 33, Humidity: 90, Light: 224, Time: 18:57:23, Recorded By: Sensor3
Date: 2024-02-15, Temp: 40, Humidity: 70, Light: 224, Time: 10:26:08, Recorded By: Sensor1
Date: 2024-05-02, Temp: 37, Humidity: 98, Light: 140, Time: 04:39:22, Recorded By: Sensor4
Date: 2024-02-23, Temp: 33, Humidity: 89, Light: 140, Time: 02:41:48, Recorded By: Sensor2
Date: 2024-07-09, Temp: 36, Humidity: 72, Light: 300, Time: 13:45:44, Recorded By: Sensor2
Date: 2024-01-27, Temp: 33, Humidity: 76, Light: 113, Time: 02:39:46, Recorded By: Sensor3
Date: 2024-09-01, Temp: 30, Humidity: 70, Light: 84, Time: 02:48:40, Recorded By: Sensor3
Date: 2024-05-16, Temp: 40, Humidity: 87, Light: 140, Time: 14:21:52, Recorded By: Sensor4
Date: 2024-08-30, Temp: 31, Humidity: 93, Light: 61, Time: 04:13:48, Recorded By: Sensor4
Date: 2024-11-26, Temp: 30, Humidity: 72, Light: 193, Time: 02:15:27, Recorded By: Sensor4
Date: 2024-02-24, Temp: 36, Humidity: 76, Light: 205, Time: 06:21:15, Recorded By: Sensor2
Date: 2024-01-11, Temp: 36, Humidity: 97, Light: 159, Time: 16:59:56, Recorded By: Sensor3
Date: 2024-02-16, Temp: 39, Humidity: 83, Light: 83, Time: 11:49:45, Recorded By: Sensor3
Date: 2024-11-27, Temp: 39, Humidity: 80, Light: 209, Time: 19:39:12, Recorded By: Sensor3
Date: 2024-10-14, Temp: 38, Humidity: 77, Light: 280, Time: 01:27:40, Recorded By: Sensor1
Date: 2024-09-25, Temp: 37, Humidity: 93, Light: 278, Time: 09:24:04, Recorded By: Sensor4
Date: 2024-01-07, Temp: 30, Humidity: 86, Light: 83, Time: 23:54:09, Recorded By: Sensor4
Date: 2024-11-19, Temp: 40, Humidity: 76, Light: 144, Time: 21:41:27, Recorded By: Sensor1
Date: 2024-05-13, Temp: 30, Humidity: 71, Light: 110, Time: 05:24:33, Recorded By: Sensor1
Date: 2024-02-25, Temp: 34, Humidity: 79, Light: 90, Time: 02:26:24, Recorded By: Sensor1
Date: 2024-07-17, Temp: 34, Humidity: 73, Light: 75, Time: 22:37:34, Recorded By: Sensor1
Date: 2024-04-06, Temp: 36, Humidity: 75, Light: 56, Time: 05:42:03, Recorded By: Sensor4
Date: 2024-06-11, Temp: 36, Humidity: 80, Light: 179, Time: 06:17:40, Recorded By: Sensor4
Date: 2024-09-21, Temp: 35, Humidity: 99, Light: 130, Time: 17:56:38, Recorded By: Sensor2
Date: 2024-09-04, Temp: 31, Humidity: 71, Light: 56, Time: 10:56:22, Recorded By: Sensor3
Date: 2024-02-28, Temp: 32, Humidity: 95, Light: 178, Time: 17:05:16, Recorded By: Sensor3
Date: 2024-11-03, Temp: 34, Humidity: 100, Light: 248, Time: 01:46:29, Recorded By: Sensor1
Date: 2024-09-10, Temp: 31, Humidity: 87, Light: 31, Time: 06:21:08, Recorded By: Sensor2
Date: 2024-02-14, Temp: 32, Humidity: 90, Light: 66, Time: 05:17:40, Recorded By: Sensor3
Date: 2024-12-20, Temp: 30, Humidity: 100, Light: 250, Time: 22:56:15, Recorded By: Sensor3
Date: 2024-05-10, Temp: 36, Humidity: 98, Light: 62, Time: 12:22:28, Recorded By: Sensor1
Date: 2024-07-09, Temp: 39, Humidity: 99, Light: 92, Time: 01:36:31, Recorded By: Sensor1
Date: 2024-04-10, Temp: 40, Humidity: 95, Light: 122, Time: 08:03:31, Recorded By: Sensor3
Date: 2024-01-27, Temp: 37, Humidity: 93, Light: 147, Time: 22:46:46, Recorded By: Sensor4
Date: 2024-03-05, Temp: 40, Humidity: 73, Light: 182, Time: 20:45:14, Recorded By: Sensor3
Date: 2024-10-18, Temp: 40, Humidity: 94, Light: 89, Time: 14:22:09, Recorded By: Sensor2
Date: 2024-06-07, Temp: 35, Humidity: 98, Light: 43, Time: 19:23:31, Recorded By: Sensor1
Date: 2024-11-24, Temp: 32, Humidity: 72, Light: 26, Time: 11:38:20, Recorded By: Sensor4
Date: 2024-08-26, Temp: 35, Humidity: 94, Light: 217, Time: 06:39:35, Recorded By: Sensor2
Date: 2024-05-06, Temp: 36, Humidity: 78, Light: 267, Time: 09:01:24, Recorded By: Sensor1
Date: 2024-02-03, Temp: 30, Humidity: 96, Light: 221, Time: 16:39:03, Recorded By: Sensor1
Date: 2024-10-02, Temp: 38, Humidity: 90, Light: 261, Time: 22:03:37, Recorded By: Sensor1
Date: 2024-01-17, Temp: 34, Humidity: 92, Light: 148, Time: 18:47:41, Recorded By: Sensor1
Date: 2024-01-07, Temp: 39, Humidity: 75, Light: 223, Time: 13:21:04, Recorded By: Sensor2
Date: 2024-12-07, Temp: 32, Humidity: 95, Light: 112, Time: 11:43:49, Recorded By: Sensor2
Date: 2024-02-14, Temp: 33, Humidity: 75, Light: 114, Time: 16:45:22, Recorded By: Sensor2
Date: 2024-09-16, Temp: 31, Humidity: 94, Light: 81, Time: 21:08:44, Recorded By: Sensor4
Date: 2024-08-27, Temp: 40, Humidity: 77, Light: 98, Time: 01:25:46, Recorded By: Sensor3
Date: 2024-09-17, Temp: 33, Humidity: 87, Light: 107, Time: 22:23:23, Recorded By: Sensor3
Date: 2024-01-05, Temp: 31, Humidity: 70, Light: 257, Time: 23:28:16, Recorded By: Sensor2
Date: 2024-02-18, Temp: 34, Humidity: 98, Light: 161, Time: 10:18:31, Recorded By: Sensor3
Date: 2024-12-01, Temp: 38, Humidity: 97, Light: 58, Time: 03:48:09, Recorded By: Sensor2
Date: 2024-06-07, Temp: 40, Humidity: 100, Light: 105, Time: 23:44:33, Recorded By: Sensor2
Date: 2024-10-28, Temp: 33, Humidity: 70, Light: 62, Time: 19:37:08, Recorded By: Sensor2
Date: 2024-07-03, Temp: 35, Humidity: 93, Light: 83, Time: 19:44:10, Recorded By: Sensor4
Date: 2024-08-16, Temp: 33, Humidity: 93, Light: 123, Time: 15:27:27, Recorded By: Sensor3
Date: 2024-07-22, Temp: 30, Humidity: 97, Light: 191, Time: 14:52:49, Recorded By: Sensor4
Date: 2024-06-26, Temp: 36, Humidity: 88, Light: 67, Time: 06:17:59, Recorded By: Sensor4
Date: 2024-12-31, Temp: 37, Humidity: 76, Light: 95, Time: 03:47:03, Recorded By: Sensor1
Date: 2024-12-01, Temp: 38, Humidity: 81, Light: 158, Time: 10:05:11, Recorded By: Sensor1
Date: 2024-06-12, Temp: 39, Humidity: 91, Light: 40, Time: 12:02:25, Recorded By: Sensor1
Date: 2024-06-19, Temp: 33, Humidity: 86, Light: 246, Time: 09:45:57, Recorded By: Sensor2
Date: 2024-05-31, Temp: 34, Humidity: 79, Light: 164, Time: 16:41:21, Recorded By: Sensor2
Date: 2024-05-27, Temp: 38, Humidity: 86, Light: 196, Time: 11:52:54, Recorded By: Sensor2
Date: 2024-02-01, Temp: 35, Humidity: 75, Light: 94, Time: 20:42:45, Recorded By: Sensor3
Date: 2024-02-09, Temp: 38, Humidity: 84, Light: 54, Time: 03:37:55, Recorded By: Sensor2
Date: 2024-11-14, Temp: 38, Humidity: 100, Light: 222, Time: 07:46:56, Recorded By: Sensor1
Date: 2024-06-16, Temp: 32, Humidity: 79, Light: 107, Time: 12:55:57, Recorded By: Sensor3
Date: 2024-06-20, Temp: 33, Humidity: 79, Light: 68, Time: 07:55:41, Recorded By: Sensor1
Date: 2024-02-04, Temp: 36, Humidity: 95, Light: 224, Time: 04:25:23, Recorded By: Sensor2
Date: 2024-05-02, Temp: 31, Humidity: 72, Light: 253, Time: 12:52:42, Recorded By: Sensor4
Date: 2024-05-09, Temp: 35, Humidity: 92, Light: 169, Time: 09:45:19, Recorded By: Sensor3
Date: 2024-11-30, Temp: 30, Humidity: 76, Light: 206, Time: 13:21:37, Recorded By: Sensor4
Date: 2024-09-21, Temp: 40, Humidity: 90, Light: 55, Time: 01:21:23, Recorded By: Sensor1
Date: 2024-07-30, Temp: 38, Humidity: 75, Light: 247, Time: 14:27:58, Recorded By: Sensor1
Date: 2024-08-04, Temp: 40, Humidity: 78, Light: 143, Time: 07:25:38, Recorded By: Sensor3
Date: 2024-07-01, Temp: 31, Humidity: 71, Light: 166, Time: 05:42:31, Recorded By: Sensor2
Date: 2024-09-16, Temp: 40, Humidity: 80, Light: 289, Time: 13:50:32, Recorded By: Sensor3
Date: 2024-08-15, Temp: 38, Humidity: 89, Light: 221, Time: 21:33:14, Recorded By: Sensor2
Date: 2024-06-28, Temp: 40, Humidity: 73, Light: 148, Time: 11:19:55, Recorded By: Sensor3
Date: 2024-02-27, Temp: 31, Humidity: 70, Light: 140, Time: 04:31:51, Recorded By: Sensor2
Date: 2024-11-05, Temp: 38, Humidity: 95, Light: 105, Time: 04:52:26, Recorded By: Sensor4
Date: 2024-05-26, Temp: 34, Humidity: 77, Light: 181, Time: 04:06:32, Recorded By: Sensor2
Date: 2024-12-04, Temp: 30, Humidity: 90, Light: 264, Time: 10:38:16, Recorded By: Sensor4
Date: 2024-12-15, Temp: 38, Humidity: 90, Light: 248, Time: 23:17:46, Recorded By: Sensor1
Date: 2024-01-16, Temp: 35, Humidity: 70, Light: 136, Time: 14:47:39, Recorded By: Sensor2
Date: 2024-09-28, Temp: 30, Humidity: 80, Light: 118, Time: 03:57:22, Recorded By: Sensor3
Date: 2024-11-30, Temp: 37, Humidity: 87, Light: 87, Time: 06:21:36, Recorded By: Sensor1
Date: 2024-05-03, Temp: 39, Humidity: 86, Light: 56, Time: 03:54:14, Recorded By: Sensor3
Date: 2024-02-11, Temp: 33, Humidity: 73, Light: 134, Time: 03:50:45, Recorded By: Sensor2
Date: 2024-08-27, Temp: 40, Humidity: 100, Light: 284, Time: 19:21:11, Recorded By: Sensor3
Date: 2024-09-16, Temp: 35, Humidity: 75, Light: 162, Time: 22:21:32, Recorded By: Sensor4
Date: 2024-06-27, Temp: 38, Humidity: 78, Light: 260, Time: 22:07:45, Recorded By: Sensor3
Date: 2024-08-05, Temp: 31, Humidity: 76, Light: 257, Time: 01:57:30, Recorded By: Sensor1
Date: 2024-09-25, Temp: 30, Humidity: 91, Light: 136, Time: 08:24:15, Recorded By: Sensor1
Date: 2024-05-30, Temp: 36, Humidity: 93, Light: 24, Time: 18:04:51, Recorded By: Sensor3
Date: 2024-11-16, Temp: 32, Humidity: 75, Light: 29, Time: 07:12:16, Recorded By: Sensor1
Date: 2024-04-14, Temp: 32, Humidity: 78, Light: 69, Time: 01:58:04, Recorded By: Sensor2
Date: 2024-11-27, Temp: 37, Humidity: 98, Light: 178, Time: 11:33:15, Recorded By: Sensor4
Date: 2024-10-20, Temp: 40, Humidity: 91, Light: 171, Time: 07:15:45, Recorded By: Sensor2
Date: 2024-08-12, Temp: 38, Humidity: 87, Light: 187, Time: 04:24:55, Recorded By: Sensor3
Date: 2024-02-23, Temp: 34, Humidity: 87, Light: 163, Time: 13:16:46, Recorded By: Sensor2
Date: 2024-09-23, Temp: 30, Humidity: 82, Light: 262, Time: 21:13:32, Recorded By: Sensor4
Date: 2024-08-26, Temp: 32, Humidity: 95, Light: 28, Time: 19:21:17, Recorded By: Sensor2
Date: 2024-10-06, Temp: 32, Humidity: 81, Light: 285, Time: 21:51:23, Recorded By: Sensor1
Date: 2024-04-19, Temp: 40, Humidity: 94, Light: 101, Time: 02:08:10, Recorded By: Sensor2
Date: 2024-04-16, Temp: 39, Humidity: 78, Light: 83, Time: 02:14:06, Recorded By: Sensor3
Date: 2024-12-09, Temp: 40, Humidity: 77, Light: 248, Time: 17:17:43, Recorded By: Sensor3
Date: 2024-07-19, Temp: 38, Humidity: 84, Light: 71, Time: 19:47:40, Recorded By: Sensor4
Date: 2024-09-07, Temp: 32, Humidity: 100, Light: 31, Time: 16:21:44, Recorded By: Sensor1
Date: 2024-08-05, Temp: 37, Humidity: 91, Light: 157, Time: 02:46:35, Recorded By: Sensor1
Date: 2024-02-23, Temp: 35, Humidity: 88, Light: 135, Time: 12:25:54, Recorded By: Sensor2
Date: 2024-02-11, Temp: 35, Humidity: 82, Light: 299, Time: 14:40:10, Recorded By: Sensor4
Date: 2024-04-04, Temp: 34, Humidity: 83, Light: 273, Time: 08:16:04, Recorded By: Sensor4
Date: 2024-12-27, Temp: 32, Humidity: 96, Light: 56, Time: 16:52:38, Recorded By: Sensor2
Date: 2024-03-23, Temp: 30, Humidity: 97, Light: 190, Time: 12:09:09, Recorded By: Sensor2
Date: 2024-02-22, Temp: 33, Humidity: 75, Light: 179, Time: 21:02:26, Recorded By: Sensor3
Date: 2024-06-29, Temp: 30, Humidity: 82, Light: 67, Time: 04:31:36, Recorded By: Sensor1
Date: 2024-11-11, Temp: 38, Humidity: 75, Light: 262, Time: 17:24:15, Recorded By: Sensor3
Date: 2024-04-16, Temp: 32, Humidity: 79, Light: 70, Time: 10:54:06, Recorded By: Sensor4
Date: 2024-11-25, Temp: 33, Humidity: 90, Light: 40, Time: 10:44:06, Recorded By: Sensor1
Date: 2024-08-30, Temp: 37, Humidity: 72, Light: 155, Time: 02:35:41, Recorded By: Sensor1
Date: 2024-02-09, Temp: 34, Humidity: 76, Light: 109, Time: 20:26:53, Recorded By: Sensor3
Date: 2024-05-27, Temp: 38, Humidity: 80, Light: 127, Time: 18:15:31, Recorded By: Sensor3
Date: 2024-03-28, Temp: 31, Humidity: 84, Light: 168, Time: 20:04:41, Recorded By: Sensor4
Date: 2024-07-18, Temp: 30, Humidity: 91, Light: 274, Time: 22:27:41, Recorded By: Sensor4
Date: 2024-05-26, Temp: 31, Humidity: 75, Light: 34, Time: 08:39:52, Recorded By: Sensor4
Date: 2024-07-10, Temp: 32, Humidity: 80, Light: 66, Time: 12:03:50, Recorded By: Sensor3
Date: 2024-07-05, Temp: 36, Humidity: 83, Light: 40, Time: 01:59:43, Recorded By: Sensor2
Date: 2024-02-03, Temp: 32, Humidity: 73, Light: 169, Time: 03:35:08, Recorded By: Sensor2
Date: 2024-06-02, Temp: 36, Humidity: 97, Light: 130, Time: 04:35:40, Recorded By: Sensor3
Date: 2024-04-28, Temp: 30, Humidity: 84, Light: 160, Time: 20:52:14, Recorded By: Sensor1
Date: 2024-12-28, Temp: 35, Humidity: 90, Light: 26, Time: 03:13:43, Recorded By: Sensor3
Date: 2024-10-05, Temp: 35, Humidity: 99, Light: 142, Time: 16:59:10, Recorded By: Sensor3
Date: 2024-11-11, Temp: 32, Humidity: 73, Light: 194, Time: 14:58:15, Recorded By: Sensor4
Date: 2024-08-28, Temp: 33, Humidity: 82, Light: 75, Time: 21:17:54, Recorded By: Sensor2
Date: 2024-09-05, Temp: 36, Humidity: 78, Light: 155, Time: 10:42:27, Recorded By: Sensor1
Date: 2024-02-17, Temp: 38, Humidity: 77, Light: 254, Time: 13:53:24, Recorded By: Sensor2
Date: 2024-01-31, Temp: 30, Humidity: 81, Light: 60, Time: 21:29:13, Recorded By: Sensor1
Date: 2024-03-19, Temp: 33, Humidity: 83, Light: 66, Time: 07:03:25, Recorded By: Sensor3
Date: 2024-10-06, Temp: 39, Humidity: 100, Light: 59, Time: 16:34:48, Recorded By: Sensor1
Date: 2024-10-05, Temp: 37, Humidity: 93, Light: 200, Time: 07:16:11, Recorded By: Sensor1
Date: 2024-10-12, Temp: 34, Humidity: 77, Light: 115, Time: 02:41:07, Recorded By: Sensor1
Date: 2024-06-30, Temp: 34, Humidity: 73, Light: 50, Time: 14:29:38, Recorded By: Sensor4
Date: 2024-11-25, Temp: 39, Humidity: 75, Light: 151, Time: 13:29:33, Recorded By: Sensor2
Date: 2024-11-13, Temp: 40, Humidity: 81, Light: 207, Time: 12:28:59, Recorded By: Sensor3
Date: 2024-09-05, Temp: 30, Humidity: 85, Light: 201, Time: 17:02:42, Recorded By: Sensor1
Date: 2024-12-29, Temp: 33, Humidity: 87, Light: 276, Time: 17:39:32, Recorded By: Sensor3
Date: 2024-08-21, Temp: 31, Humidity: 89, Light: 206, Time: 15:59:40, Recorded By: Sensor3
Date: 2024-05-13, Temp: 30, Humidity: 72, Light: 110, Time: 10:57:51, Recorded By: Sensor3
Date: 2024-11-18, Temp: 38, Humidity: 95, Light: 174, Time: 16:41:43, Recorded By: Sensor4
Date: 2024-06-16, Temp: 34, Humidity: 87, Light: 26, Time: 04:20:30, Recorded By: Sensor3
Date: 2024-04-08, Temp: 40, Humidity: 70, Light: 216, Time: 19:56:54, Recorded By: Sensor3
Date: 2024-03-14, Temp: 40, Humidity: 88, Light: 121, Time: 12:15:44, Recorded By: Sensor2
Date: 2024-07-17, Temp: 37, Humidity: 93, Light: 161, Time: 21:31:25, Recorded By: Sensor4
Date: 2024-06-09, Temp: 31, Humidity: 98, Light: 266, Time: 22:27:42, Recorded By: Sensor3
Date: 2024-11-01, Temp: 30, Humidity: 78, Light: 136, Time: 21:39:25, Recorded By: Sensor4
Date: 2024-01-06, Temp: 38, Humidity: 83, Light: 211, Time: 12:42:06, Recorded By: Sensor3
Date: 2024-02-09, Temp: 35, Humidity: 100, Light: 48, Time: 13:28:05, Recorded By: Sensor1
Date: 2024-08-06, Temp: 36, Humidity: 76, Light: 285, Time: 16:28:28, Recorded By: Sensor2
Date: 2024-09-04, Temp: 36, Humidity: 99, Light: 226, Time: 23:54:23, Recorded By: Sensor3
Date: 2024-01-30, Temp: 32, Humidity: 88, Light: 161, Time: 14:43:25, Recorded By: Sensor2
Date: 2024-07-12, Temp: 32, Humidity: 95, Light: 105, Time: 17:15:51, Recorded By: Sensor1
Date: 2024-02-22, Temp: 32, Humidity: 85, Light: 51, Time: 02:01:25, Recorded By: Sensor1
Date: 2024-09-04, Temp: 35, Humidity: 79, Light: 53, Time: 21:34:32, Recorded By: Sensor2
Date: 2024-12-29, Temp: 30, Humidity: 91, Light: 119, Time: 09:14:20, Recorded By: Sensor1
Date: 2024-02-13, Temp: 32, Humidity: 78, Light: 188, Time: 21:54:48, Recorded By: Sensor2
Date: 2024-05-23, Temp: 32, Humidity: 94, Light: 66, Time: 16:06:18, Recorded By: Sensor2
Date: 2024-10-01, Temp: 30, Humidity: 84, Light: 160, Time: 18:42:31, Recorded By: Sensor4
Date: 2024-11-26, Temp: 32, Humidity: 90, Light: 291, Time: 12:28:40, Recorded By: Sensor3
Date: 2024-04-07, Temp: 31, Humidity: 90, Light: 78, Time: 02:51:35, Recorded By: Sensor1
Date: 2024-04-15, Temp: 40, Humidity: 97, Light: 193, Time: 13:32:28, Recorded By: Sensor2
Date: 2024-04-19, Temp: 30, Humidity: 98, Light: 87, Time: 01:42:17, Recorded By: Sensor1
Date: 2024-10-04, Temp: 30, Humidity: 70, Light: 112, Time: 12:55:14, Recorded By: Sensor4
Date: 2024-06-17, Temp: 37, Humidity: 89, Light: 251, Time: 21:19:17, Recorded By: Sensor3
Date: 2024-06-04, Temp: 40, Humidity: 90, Light: 216, Time: 07:02:01, Recorded By: Sensor4
Date: 2024-10-23, Temp: 32, Humidity: 82, Light: 130, Time: 07:29:42, Recorded By: Sensor2
Date: 2024-08-06, Temp: 38, Humidity: 98, Light: 41, Time: 01:16:46, Recorded By: Sensor4
Date: 2024-04-03, Temp: 33, Humidity: 94, Light: 74, Time: 13:16:08, Recorded By: Sensor2
Date: 2024-04-29, Temp: 39, Humidity: 71, Light: 213, Time: 14:13:37, Recorded By: Sensor3
Date: 2024-08-09, Temp: 33, Humidity: 99, Light: 132, Time: 15:38:01, Recorded By: Sensor4
Date: 2024-12-24, Temp: 35, Humidity: 74, Light: 152, Time: 18:18:26, Recorded By: Sensor4
Date: 2024-05-30, Temp: 34, Humidity: 78, Light: 173, Time: 15:44:18, Recorded By: Sensor2
Date: 2024-08-02, Temp: 33, Humidity: 78, Light: 76, Time: 23:40:27, Recorded By: Sensor1
Date: 2024-02-26, Temp: 33, Humidity: 70, Light: 154, Time: 10:05:04, Recorded By: Sensor2
Date: 2024-11-28, Temp: 37, Humidity: 87, Light: 168, Time: 06:06:37, Recorded By: Sensor2
Date: 2024-03-21, Temp: 34, Humidity: 82, Light: 298, Time: 13:13:18, Recorded By: Sensor4
Date: 2024-02-29, Temp: 30, Humidity: 85, Light: 47, Time: 04:25:59, Recorded By: Sensor4
Date: 2024-01-23, Temp: 38, Humidity: 89, Light: 214, Time: 04:16:53, Recorded By: Sensor3
Date: 2024-02-29, Temp: 33, Humidity: 83, Light: 74, Time: 21:05:26, Recorded By: Sensor4
Date: 2024-01-31, Temp: 34, Humidity: 99, Light: 179, Time: 04:47:22, Recorded By: Sensor4
Date: 2024-10-08, Temp: 30, Humidity: 93, Light: 191, Time: 10:58:19, Recorded By: Sensor2
Date: 2024-12-15, Temp: 30, Humidity: 77, Light: 65, Time: 12:50:04, Recorded By: Sensor3
Date: 2024-12-23, Temp: 33, Humidity: 84, Light: 167, Time: 23:41:13, Recorded By: Sensor2
Date: 2024-08-17, Temp: 34, Humidity: 98, Light: 247, Time: 23:53:25, Recorded By: Sensor2
Date: 2024-09-21, Temp: 30, Humidity: 72, Light: 180, Time: 14:28:13, Recorded By: Sensor3
Date: 2024-12-19, Temp: 39, Humidity: 93, Light: 43, Time: 09:06:11, Recorded By: Sensor2
Date: 2024-08-31, Temp: 36, Humidity: 87, Light: 274, Time: 15:51:18, Recorded By: Sensor4
Date: 2024-10-23, Temp: 30, Humidity: 96, Light: 208, Time: 20:39:34, Recorded By: Sensor4
Date: 2024-05-12, Temp: 34, Humidity: 71, Light: 155, Time: 08:13:20, Recorded By: Sensor4
Date: 2024-05-30, Temp: 33, Humidity: 73, Light: 126, Time: 12:39:47, Recorded By: Sensor1
Date: 2024-06-15, Temp: 40, Humidity: 77, Light: 178, Time: 08:27:42, Recorded By: Sensor4
Date: 2024-08-12, Temp: 34, Humidity: 90, Light: 169, Time: 02:13:24, Recorded By: Sensor1
Date: 2024-08-23, Temp: 39, Humidity: 92, Light: 267, Time: 20:32:04, Recorded By: Sensor3
Date: 2024-01-27, Temp: 37, Humidity: 87, Light: 83, Time: 12:02:09, Recorded By: Sensor1
Date: 2024-03-23, Temp: 38, Humidity: 87, Light: 224, Time: 22:03:13, Recorded By: Sensor2
Date: 2024-10-11, Temp: 37, Humidity: 71, Light: 246, Time: 04:15:14, Recorded By: Sensor4
Date: 2024-07-18, Temp: 34, Humidity: 88, Light: 287, Time: 08:11:12, Recorded By: Sensor2
Date: 2024-07-03, Temp: 35, Humidity: 100, Light: 63, Time: 20:58:22, Recorded By: Sensor2
Date: 2024-06-17, Temp: 39, Humidity: 86, Light: 292, Time: 11:55:22, Recorded By: Sensor4
